지점,일시,기온(°C),풍향(36방위),풍속(m/s),해면기압(hPa),현지기압(hPa),12시간강수량(mm),상대습도(%),이슬점온도(°C),시정(m)
3,2018-08-01 09:00,30.5,32,1,1005.4,1005,,64,22.8,3000
3,2018-08-01 12:00,33,14,3,1005.1,1004.7,,54,22.5,3000
3,2018-08-01 15:00,31.2,14,4,1004.2,1003.8,,68,24.7,3000
3,2018-08-01 18:00,30.1,14,2,1004.6,1004.2,,74,25,3000
3,2018-08-01 21:00,25.1,32,1,1005.8,1005.4,,84,22.3,3000
3,2018-08-02 00:00,23.3,32,1,1006.6,1006.2,,92,21.9,3000
3,2018-08-02 03:00,21.7,0,0,1006.9,1006.5,,93,20.5,3000
3,2018-08-02 06:00,22.1,0,0,1007.9,1007.5,,92,20.7,3000
3,2018-08-02 09:00,27.3,0,0,1008.3,1007.9,,76,22.8,3000
3,2018-08-02 12:00,27.8,14,3,1008.3,1007.9,,70,21.9,3000
3,2018-08-02 15:00,28.2,14,3,1007.6,1007.2,,67,21.4,3000
3,2018-08-02 18:00,27,14,2,1007,1006.6,,70,21,3000
3,2018-08-02 21:00,22.9,32,1,1007.6,1007.2,,84,20,3000
3,2018-08-03 00:00,20.9,32,1,1007.6,1007.2,,90,19.2,3000
3,2018-08-03 03:00,19.7,0,0,1007.6,1007.2,,90,18.1,3000
3,2018-08-03 06:00,19.1,0,0,1008.3,1007.9,,90,17.4,3000
3,2018-08-03 09:00,27.4,0,0,1008.7,1008.3,,69,21.1,3000
3,2018-08-03 12:00,27.8,14,4,1008.2,1007.8,,75,23,3000
3,2018-08-03 15:00,27,14,3,1007,1006.6,,79,23.1,3000
3,2018-08-03 18:00,24.7,0,0,1005.8,1005.4,,91,23.1,1800
3,2018-08-03 21:00,24.4,0,0,1005.8,1005.4,0,95,23.5,800
3,2018-08-04 00:00,24.2,0,0,1005.8,1005.4,0,96,23.6,1800
3,2018-08-04 03:00,24.3,0,0,1004.4,1004,0,99,24.2,1500
3,2018-08-04 06:00,24.7,0,0,1004.4,1004,,99,24.5,1100
3,2018-08-04 09:00,29.3,14,1,1004.9,1004.5,,83,26.2,2000
3,2018-08-04 12:00,29.3,14,3,1003.3,1002.9,,83,26.2,3000
3,2018-08-04 15:00,28.3,14,4,1002.3,1001.9,,85,25.5,3000
3,2018-08-04 18:00,27.3,14,5,1001.2,1000.8,,92,25.9,3000
3,2018-08-04 21:00,22.6,9,7,1003.1,1002.7,,92,21.2,1800
3,2018-08-05 00:00,21.6,9,3,1004.8,1004.4,0,93,20.5,800
3,2018-08-05 03:00,20.8,0,0,1004.4,1004,0,96,20.2,800
3,2018-08-05 06:00,20.8,14,2,1004.1,1003.7,3,98,20.4,800
3,2018-08-05 09:00,20,14,3,1007.5,1007.1,3,96,19.4,800
3,2018-08-05 12:00,20.7,14,1,1008,1007.6,.2,97,20.2,800
3,2018-08-05 15:00,20.9,14,2,1007.8,1007.4,.5,97,20.4,1200
3,2018-08-05 18:00,20.7,14,1,1008.6,1008.2,.2,93,19.5,800
3,2018-08-05 21:00,20.2,0,0,1009.8,1009.4,.5,94,19.2,1800
3,2018-08-06 00:00,19.5,0,0,1010.5,1010.1,.3,99,19.3,800
3,2018-08-06 03:00,19.5,0,0,1010.2,1009.8,.7,99,19.3,800
3,2018-08-06 06:00,19.5,0,0,1010.8,1010.4,0,99,19.3,1100
3,2018-08-06 09:00,22.5,14,1,1011,1010.6,.7,94,21.4,2800
3,2018-08-06 12:00,21.9,14,3,1011.6,1011.2,0,90,20.2,800
3,2018-08-06 15:00,22.8,14,3,1011.1,1010.7,0,85,20.2,2800
3,2018-08-06 18:00,22,14,3,1010.4,1010,,83,19,1800
3,2018-08-06 21:00,21,18,2,1010.4,1010,,85,18.4,1800
3,2018-08-07 00:00,20.1,18,1,,1010.3,,92,18.8,1800
3,2018-08-07 03:00,21.7,14,4,1010.1,1009.7,0,92,20.3,800
3,2018-08-07 06:00,22.1,14,5,1010.2,1009.8,3,99,21.9,800
3,2018-08-07 09:00,21.3,14,1,1010.4,1010,11,95,20.4,800
3,2018-08-07 12:00,20.9,14,3,1010.2,1009.8,1,95,20,800
3,2018-08-07 15:00,20.3,14,6,1009.8,1009.4,10,95,19.5,800
3,2018-08-07 18:00,20.1,14,4,1009.8,1009.4,11,99,20,800
3,2018-08-07 21:00,19.5,9,1,1010.8,1010.4,26,99,19.3,800
3,2018-08-08 00:00,20.3,9,4,1009.8,1009.4,1,97,19.8,800
3,2018-08-08 03:00,19.9,14,4,1009.4,1009,3,99,19.7,800
3,2018-08-08 06:00,19.9,14,4,1009.6,1009.2,5,99,19.7,800
3,2018-08-08 09:00,19.8,14,4,1010.2,1009.4,10,99,19.7,800
3,2018-08-08 12:00,20.5,14,3,1009.9,1009.5,4,99,20.4,800
3,2018-08-08 15:00,20.5,14,3,1009.5,1009.1,4,99,20.4,800
3,2018-08-08 18:00,20.7,18,1,1009.3,1008.9,0,99,20.6,800
3,2018-08-08 21:00,20.3,0,0,1009.5,1009.1,5,99,20.2,800
3,2018-08-09 00:00,20.3,0,0,1009.1,1008.7,.4,99,20.2,800
3,2018-08-09 03:00,20.5,14,1,1008.2,1007.8,7,97,20,800
3,2018-08-09 06:00,19.5,0,0,1008.2,1007.8,3,97,19,800
3,2018-08-09 09:00,19.7,0,0,1008.7,1008.3,10,99,19.5,800
3,2018-08-09 12:00,20,14,3,1008.9,1008.5,7,95,19.2,800
3,2018-08-09 15:00,20.9,14,3,1008.2,1007.8,7,91,19.3,1800
3,2018-08-09 18:00,20.3,14,1,1007.2,1006.8,,92,19,1800
3,2018-08-09 21:00,19.7,0,0,1007.9,1007.5,7,92,18.4,1800
3,2018-08-10 00:00,19.7,0,0,1007.4,1007,,92,18.4,1800
3,2018-08-10 03:00,19.3,0,0,1006.4,1006,,95,18.5,1800
3,2018-08-10 06:00,19.1,0,0,1006.2,1005.8,,95,18.3,1800
3,2018-08-10 09:00,22.3,0,0,1006.6,1006.2,,84,19.5,1800
3,2018-08-10 12:00,23.4,14,3,1005.8,1005.4,,83,20.3,2000
3,2018-08-10 15:00,23.4,23,3,1004.6,1004.2,,83,20.3,2000
3,2018-08-10 18:00,23.1,23,1,1004.2,1003.8,.7,84,20.2,2000
3,2018-08-10 21:00,20.6,32,1,1005.9,1005.4,.7,90,18.9,3000
3,2018-08-11 00:00,18.5,0,0,1006.4,1006,,92,17.2,3000
3,2018-08-11 03:00,17.4,32,1,1006.2,1005.8,,96,16.7,3000
3,2018-08-11 06:00,17,0,0,1007.1,1006.7,,96,16.4,3000
3,2018-08-11 09:00,24.5,0,0,1007.6,1007.2,,78,20.4,3000
3,2018-08-11 12:00,25.3,14,3,1008.1,1007.7,,80,21.7,3000
3,2018-08-11 15:00,25,14,6,1006.3,1005.9,,83,21.9,3000
3,2018-08-11 18:00,25.1,14,2,1006.5,1006.1,,77,20.8,3000
3,2018-08-11 21:00,21.2,32,1,1007.7,1007.3,,88,19.2,3000
3,2018-08-12 00:00,19.1,32,1,1008.1,1007.7,,90,17.4,3000
3,2018-08-12 03:00,20,32,1,1007.6,1007.2,,94,19,3000
3,2018-08-12 06:00,20.3,0,0,1008,1007.6,,97,19.8,3000
3,2018-08-12 09:00,23.8,0,0,1008.6,1008.2,,80,20.1,2000
3,2018-08-12 12:00,25.3,14,3,1008.4,1008,,87,23,2000
3,2018-08-12 15:00,25.5,14,4,1007.7,1007.3,,84,22.5,3000
3,2018-08-12 18:00,24.7,14,2,1007.9,1007.5,,89,22.8,2000
3,2018-08-12 21:00,23.7,0,0,1009.2,1008.8,,93,22.5,2000
3,2018-08-13 00:00,22.9,0,0,1009.2,1008.8,,90,21.1,2000
3,2018-08-13 03:00,22.9,0,0,1008.8,1008.4,0,98,22.5,1800
3,2018-08-13 06:00,22.5,0,0,1008.8,1008.4,2,95,21.7,800
3,2018-08-13 09:00,24.2,0,0,1009.2,1008.8,3,92,22.9,2000
3,2018-08-13 12:00,25.6,14,3,1008.2,1007.8,,95,24.8,2000
3,2018-08-13 15:00,24.8,0,0,1007.4,1007,3,90,23,800
3,2018-08-13 18:00,24.5,9,1,1008.2,1007.8,3,90,22.7,2000
3,2018-08-13 21:00,23.5,0,0,1009.9,1009.5,6,93,22.3,2000
3,2018-08-14 00:00,22.7,0,0,1009.9,1009.5,,97,22.2,2000
3,2018-08-14 03:00,21.9,0,0,1009.1,1008.7,,99,21.7,1800
3,2018-08-14 06:00,22.1,0,0,1008.2,1007.8,,99,22,800
3,2018-08-14 09:00,23.7,0,0,1009.3,1008.9,9,99,23.5,800
3,2018-08-14 12:00,23.3,14,3,1010,1009.6,18,99,23.1,800
3,2018-08-14 15:00,22.5,9,1,1009.9,1009.5,,95,21.7,800
3,2018-08-14 18:00,22.9,0,0,1010.2,1009.8,.3,98,22.5,800
3,2018-08-14 21:00,22.4,0,0,1011.5,1011.1,2,98,22.1,800
3,2018-08-15 00:00,22.1,0,0,1011.3,1010.9,0,98,21.8,1800
3,2018-08-15 03:00,21.8,0,0,1010.7,1010.3,0,99,21.7,800
3,2018-08-15 06:00,21.7,0,0,1010.6,1010.2,,98,21.4,800
3,2018-08-15 09:00,22.5,0,0,1011.6,1011.2,.7,97,22,800
3,2018-08-15 12:00,23.7,14,1,1011.6,1011.2,.3,98,23.4,800
3,2018-08-15 15:00,24.1,14,4,1010.3,1009.9,0,95,23.2,1800
3,2018-08-15 18:00,22.3,14,4,1010.1,1009.7,8,99,22.2,800
3,2018-08-15 21:00,20.8,0,0,1011.8,1011.4,19,,20.8,800
3,2018-08-16 00:00,20.1,5,1,1012.7,1012.3,3,99,20,3000
3,2018-08-16 03:00,19.4,32,2,1012.6,1012.2,3,83,16.4,3000
3,2018-08-16 06:00,18.5,36,2,1013.3,1012.9,,81,15.1,3000
3,2018-08-16 09:00,20.2,32,4,1014.7,1014.3,,71,14.8,3000
3,2018-08-16 12:00,22.8,32,5,1014.2,1013.8,,64,15.7,3000
3,2018-08-16 15:00,25.7,36,5,1013.4,1013,,59,17.2,3000
3,2018-08-16 18:00,22.5,14,4,1014.4,1014,,87,20.2,3000
3,2018-08-16 21:00,17.7,0,0,1016.8,1016.4,,95,16.9,3000
3,2018-08-17 00:00,15.6,27,2,1017.7,1017.3,,97,15.1,3000
3,2018-08-17 03:00,14.2,32,1,1017.2,1016.8,,95,13.4,3000
3,2018-08-17 06:00,13.4,32,1,1017,1016.6,,95,12.6,3000
3,2018-08-17 09:00,20.9,0,0,1016.9,1016.5,,74,16.1,3000
3,2018-08-17 12:00,22.9,14,4,1016.4,1016,,74,18,3000
3,2018-08-17 15:00,22.3,14,3,1015.1,1014.7,,74,17.4,3000
3,2018-08-17 18:00,21.7,23,3,1013.8,1013.4,,77,17.4,3000
3,2018-08-17 21:00,18.4,0,0,1013.7,1013.3,,90,16.8,3000
3,2018-08-18 00:00,17.4,0,0,1013.3,1012.9,,96,16.7,3000
3,2018-08-18 03:00,17.2,32,1,1012.2,1011.8,,96,16.5,3000
3,2018-08-18 06:00,16,0,0,1012,1011.6,,96,15.3,3000
3,2018-08-18 09:00,20.3,0,0,1011.4,1011,,95,19.5,3000
3,2018-08-18 12:00,23.5,14,3,1010.6,1010.2,,76,19.1,3000
3,2018-08-18 15:00,23.7,9,3,1009.1,1008.7,,80,20,3000
3,2018-08-18 18:00,22.7,14,1,1008.6,1008.2,,83,19.6,2000
3,2018-08-18 21:00,21.1,0,0,1009.2,1008.8,.3,92,19.7,800
3,2018-08-19 00:00,20.5,27,1,1008.9,1008.5,0,94,19.5,1800
3,2018-08-19 03:00,19.6,32,1,1009.2,1008.8,0,97,19.1,2000
3,2018-08-19 06:00,18.2,32,1,1009.6,1009.2,,96,17.5,3000
3,2018-08-19 09:00,24.4,14,3,1011.1,1010.7,,78,20.4,3000
3,2018-08-19 12:00,24.9,14,4,1010.7,1010.3,,88,22.7,3000
3,2018-08-19 15:00,24.9,14,4,1010.3,1009.9,,83,21.8,3000
3,2018-08-19 18:00,25.7,14,1,1009.6,1009.2,,71,20,3000
3,2018-08-19 21:00,20.9,32,1,1010.4,1010,,86,18.4,3000
3,2018-08-20 00:00,19.3,0,0,1010.6,1010.2,,92,18,3000
3,2018-08-20 03:00,18.5,32,1,1009.8,1009.4,,98,18.2,3000
3,2018-08-20 06:00,18.9,32,1,1009.8,1009.4,,98,18.6,3000
3,2018-08-20 09:00,20.3,0,0,1010.1,1009.7,,91,18.7,2000
3,2018-08-20 12:00,23,14,3,1009.6,1009.2,0,91,21.4,800
3,2018-08-20 15:00,22.3,14,1,1008.5,1008.1,1,91,20.8,800
3,2018-08-20 18:00,22,14,3,1007.4,1007,.5,93,20.8,800
3,2018-08-20 21:00,21.2,14,3,1007.5,1007.1,2,91,19.6,800
3,2018-08-21 00:00,21.2,14,3,1006.3,1005.9,.6,96,20.6,800
3,2018-08-21 03:00,17.9,32,2,1002.7,1002.3,4,98,17.6,800
3,2018-08-21 06:00,17.7,0,0,1000.9,1000.5,5,99,17.5,800
3,2018-08-21 09:00,20,14,1,998.6,998.2,16,97,19.5,800
3,2018-08-21 12:00,22.1,23,1,997.9,997.5,5,92,20.7,1800
3,2018-08-21 15:00,24.3,14,4,997.9,997.5,5,84,21.4,2800
3,2018-08-21 18:00,25.1,14,3,999,998.6,,85,22.4,3000
3,2018-08-21 21:00,20.8,32,1,1002.3,1001.9,5,95,20,3000
3,2018-08-22 00:00,19.4,0,0,1003.8,1003.4,,95,18.6,3000
3,2018-08-22 03:00,17.5,27,2,1004.3,1003.9,,97,17,3000
3,2018-08-22 06:00,18.9,0,0,1005.5,1005.1,,89,17.1,3000
3,2018-08-22 09:00,23.3,14,4,1007.4,1007,,76,18.9,3000
3,2018-08-22 12:00,28.3,32,2,1008.3,1007.9,,60,19.7,3000
3,2018-08-22 15:00,25.1,14,4,1007.9,1007.5,,78,21,3000
3,2018-08-22 18:00,26.2,14,2,1008.5,1008.1,,72,20.8,3000
3,2018-08-22 21:00,20.6,0,0,1010.3,1009.9,,93,19.5,2800
3,2018-08-23 00:00,19.2,32,1,1010.4,1010,,94,18.2,2800
3,2018-08-23 03:00,18.3,27,1,1010.1,1009.7,,95,17.5,2800
3,2018-08-23 06:00,18.7,0,0,1011.1,1010.7,3,97,18.2,800
3,2018-08-23 09:00,19.4,32,1,1012.2,1011.8,4,96,18.7,800
3,2018-08-23 12:00,20.3,0,0,1013.2,1012.8,13,97,19.8,800
3,2018-08-23 15:00,20.5,14,1,1011.8,1011.4,12,95,19.7,800
3,2018-08-23 18:00,20.4,0,0,1011,1010.6,.6,98,20,800
3,2018-08-23 21:00,19.4,0,0,1011.5,1011.1,20,99,19.2,800
3,2018-08-24 00:00,18.9,0,0,1009.8,1009.4,4,99,18.7,800
3,2018-08-24 03:00,19.4,32,1,1007.4,1007,16,98,19.1,800
3,2018-08-24 06:00,19.2,32,3,1005.4,1005,1,92,17.9,800
3,2018-08-24 09:00,20.2,32,1,1005,1004.6,18,84,17.4,800
3,2018-08-24 12:00,19.6,0,0,1004.8,1004.4,2,89,17.8,800
3,2018-08-24 15:00,20.2,36,2,1003,1002.6,4,89,18.3,800
3,2018-08-24 18:00,20.2,5,3,1002.4,1002,.5,89,18.3,800
3,2018-08-24 21:00,18.7,32,1,1002.7,1002.3,15,99,18.5,800
3,2018-08-25 00:00,18.5,32,1,1001.6,1001.2,8,99,18.4,800
3,2018-08-25 03:00,20,32,3,1000.5,1000.1,9,88,17.9,800
3,2018-08-25 06:00,19.7,32,1,1001.5,1001.1,0,92,18.3,1800
3,2018-08-25 09:00,23.6,14,2,1004.8,1003.4,9,86,21.2,3000
3,2018-08-25 12:00,22.9,14,3,1003.8,1003.4,,88,20.8,3000
3,2018-08-25 15:00,21.5,14,4,1003.6,1003.2,,30,3.2,3000
3,2018-08-25 18:00,21.5,14,2,1003.7,1003.3,0,96,20.8,800
3,2018-08-25 21:00,20.7,0,0,1004.5,1004.1,0,97,20.2,800
3,2018-08-26 00:00,20.1,0,0,1005.3,1004.9,0,97,19.6,3000
3,2018-08-26 03:00,17.9,0,0,1005.8,1005.4,0,99,17.7,3000
3,2018-08-26 06:00,16.9,0,0,1006.4,1006,,99,16.7,3000
3,2018-08-26 09:00,18.6,0,0,1006.7,1006.3,,96,18,2500
3,2018-08-26 12:00,24,14,4,1006.8,1006.4,,89,22,2000
3,2018-08-26 15:00,22.9,14,4,1006.8,1006.4,,90,21.1,2000
3,2018-08-26 18:00,23.4,14,3,1008,1007.6,,87,21.1,2000
3,2018-08-26 21:00,20.6,27,2,1008.8,1008.4,,95,19.8,2000
3,2018-08-27 00:00,20.1,32,2,1009.3,1008.9,,85,17.5,2000
3,2018-08-27 03:00,20.9,32,4,1009.9,1009.5,,75,16.3,3000
3,2018-08-27 06:00,19.6,27,1,1011,1010.6,,78,15.6,3000
3,2018-08-27 09:00,22.5,14,3,1011.4,1011,,78,18.5,3000
3,2018-08-27 12:00,24.3,14,4,1011.8,1011.4,,81,20.8,3000
3,2018-08-27 15:00,22.1,14,4,1011.6,1011.2,0,86,19.6,3000
3,2018-08-27 21:00,20.7,14,2,1012.7,1012.3,0,96,20.1,1800
3,2018-08-28 00:00,19.7,14,2,1013.3,1012.9,,96,19.1,3000
3,2018-08-28 03:00,19,0,0,1012.9,1012.5,,96,18.4,2000
3,2018-08-28 06:00,18.2,0,0,1013.3,1012.9,,99,18.1,2000
3,2018-08-28 09:00,20.4,0,0,1013.6,1013.2,,92,19.1,2000
3,2018-08-28 12:00,21.3,14,2,1013.9,1013.5,,88,19.2,1800
3,2018-08-28 15:00,22.6,14,4,1013.9,1013.5,,81,19.2,2000
3,2018-08-28 18:00,20.9,14,3,1013.3,1012.9,,86,18.4,2000
3,2018-08-28 21:00,20.3,14,2,1013.5,1013.1,,91,18.7,2000
3,2018-08-29 00:00,19.5,14,1,1012.8,1012.4,2,98,19.2,800
3,2018-08-29 03:00,20.7,14,5,1012.2,1011.8,5,99,20.6,800
3,2018-08-29 06:00,20.9,14,6,1011.3,1010.9,.1,99,20.8,800
3,2018-08-29 09:00,20.5,14,6,1009.8,1009.4,9,97,20,800
3,2018-08-29 12:00,20,14,8,1008.4,1008,3,96,19.4,800
3,2018-08-29 15:00,20,14,4,1007.4,1007,15,96,19.4,800
3,2018-08-29 18:00,20.1,14,1,1005.5,1005.1,1,98,19.8,800
3,2018-08-29 21:00,20.3,14,4,1006.3,1005.9,16,98,20,800
3,2018-08-30 00:00,20.3,14,3,1005.8,1005.4,.3,98,20,800
3,2018-08-30 03:00,19.7,32,1,1005.1,1004.7,.5,99,19.5,800
3,2018-08-30 06:00,18.6,32,1,1005.1,1004.7,0,99,18.4,1500
3,2018-08-30 09:00,23,14,2,1005.4,1005,.5,91,21.5,3000
3,2018-08-30 12:00,26.7,14,2,1005.2,1004.8,,68,20.3,3000
3,2018-08-30 15:00,25.9,14,1,1005.2,1004.8,,75,21.2,3000
3,2018-08-30 18:00,23.9,27,3,1005.5,1005.1,,76,19.5,3000
3,2018-08-30 21:00,20.3,32,1,1006.8,1006.4,,84,17.5,1800
3,2018-08-31 00:00,18.9,0,0,1007,1006.6,,85,16.4,3000
3,2018-08-31 03:00,18.1,14,1,1007.6,1007.2,,93,16.9,3000
3,2018-08-31 06:00,19,32,1,1007.6,1007.2,,81,15.6,3000
3,2018-08-31 09:00,22.4,32,3,1008.4,1008,,72,17.2,3000
3,2018-08-31 12:00,25.5,32,5,1008.8,1008.4,,67,19,3000
3,2018-08-31 15:00,24,32,5,1008.8,1008.4,,71,18.5,2000
3,2018-08-31 18:00,22.7,32,3,1010.2,1009.8,,75,18.1,2000
3,2018-08-31 21:00,20,36,1,1011.5,1011.1,2,85,17.4,3000
3,2018-09-01 00:00,18.1,0,0,1012.7,1012.3,,92,16.8,3000
3,2018-09-01 03:00,16.6,0,0,1013.6,1013.2,,93,15.4,3000
3,2018-09-01 06:00,15,0,0,1014.3,1013.9,,93,13.9,3000
3,2018-09-01 09:00,21.5,0,0,1015.1,1014.7,,68,15.3,3000
3,2018-09-01 12:00,23.8,36,3,,1014.4,,57,14.8,3000
3,2018-09-01 15:00,25.5,32,2,1013.4,1013,,57,16.3,3000
3,2018-09-01 18:00,21.8,14,3,1014,1013.6,,76,17.4,3000
3,2018-09-01 21:00,16.5,32,1,1015.2,1014.8,,91,15.1,3000
3,2018-09-02 00:00,14.6,0,0,1014.8,1014.4,,94,13.7,3000
3,2018-09-02 03:00,13.2,27,1,1013.9,1013.5,,97,12.8,3000
3,2018-09-02 06:00,12.4,0,0,1013.5,1013.1,,99,12.2,3000
3,2018-09-02 09:00,17.7,0,0,1013.7,1013.3,,85,15.2,3000
3,2018-09-02 12:00,22,14,3,1012.4,1012,,80,18.4,3000
3,2018-09-02 15:00,21.4,14,3,1010.9,1010.5,,78,17.4,3000
3,2018-09-02 18:00,19.8,14,4,1010.4,1010,,85,17.2,3000
3,2018-09-02 21:00,19.8,14,4,1009.7,1009.3,,85,17.2,3000
3,2018-09-03 00:00,20.1,14,2,1009.2,1008.8,,90,18.4,3000
3,2018-09-03 03:00,19.6,18,2,1006.9,1006.5,0,93,18.5,800
3,2018-09-03 06:00,19.6,14,3,1006.4,1006,4,99,19.5,800
3,2018-09-03 09:00,18.7,14,1,1006.4,1006,7,97,18.2,800
3,2018-09-03 12:00,19.2,14,2,1005.2,1004.8,6,97,18.7,800
3,2018-09-03 15:00,19.2,14,1,1003.1,1002.7,10,97,18.7,800
3,2018-09-03 18:00,19.2,14,2,1002,1001.6,5,97,18.7,800
3,2018-09-03 21:00,19.2,14,1,1001.2,1000.8,17,97,18.7,800
3,2018-09-04 00:00,18.3,14,7,999.4,999,5,97,17.8,800
3,2018-09-04 03:00,17.7,23,1,997.4,997,5,95,16.9,800
3,2018-09-04 06:00,17.5,0,0,997.4,997,,95,16.7,2000
3,2018-09-04 09:00,19.4,0,0,996.4,996,6,88,17.3,2000
3,2018-09-04 12:00,21.2,14,2,995.7,995.3,,87,19,2000
3,2018-09-04 15:00,20.9,14,3,994.1,993.7,,88,18.8,2000
3,2018-09-04 18:00,20.3,14,1,993.8,993.4,,97,19.8,2000
3,2018-09-04 21:00,19,9,1,994,993.6,4,96,18.4,2000
3,2018-09-05 00:00,18.8,32,1,992.8,992.4,,97,18.3,3000
3,2018-09-05 03:00,17.1,0,0,992,991.6,,97,16.6,3000
3,2018-09-05 06:00,17,0,0,992.3,991.9,0,98,16.7,800
3,2018-09-05 09:00,22.4,32,2,992.5,992.1,,71,16.9,3000
3,2018-09-05 12:00,23.3,32,7,992.6,992.2,,64,16.1,3000
3,2018-09-05 15:00,23.9,32,6,992.9,992.5,,64,16.8,3000
3,2018-09-05 18:00,21.7,27,4,995,994.6,,77,17.4,2800
3,2018-09-05 21:00,20.9,0,0,996.8,996.4,,68,14.8,2500
3,2018-09-06 00:00,20.5,32,1,997.1,996.7,,68,14.5,2500
3,2018-09-06 03:00,18.9,0,0,998.7,998.3,,72,13.8,2800
3,2018-09-06 06:00,15.2,0,0,999.9,999.5,,87,13,2000
3,2018-09-06 09:00,19.8,0,0,1000.7,1000.3,,79,16.1,2000
3,2018-09-06 12:00,24,14,5,1000.3,999.9,,77,19.7,3000
3,2018-09-06 15:00,26,14,3,999.1,998.7,,66,19.2,3000
3,2018-09-06 18:00,22.4,0,0,999.1,998.7,,85,19.7,2500
3,2018-09-06 21:00,18.5,23,2,1000,999.6,,96,17.8,2000
3,2018-09-07 00:00,18.7,32,3,998.9,998.5,.1,80,15.1,2300
3,2018-09-07 03:00,17.7,0,0,998,997.6,.1,84,15,800
3,2018-09-07 06:00,15.9,0,0,997.3,996.9,.3,89,14.1,800
3,2018-09-07 09:00,18.5,32,5,999.6,999.2,.4,74,13.8,3000
3,2018-09-07 12:00,21.3,32,6,1000.2,999.8,,61,13.5,3000
3,2018-09-07 15:00,23,32,6,1001,1000.6,,58,14.2,3000
3,2018-09-07 18:00,19.9,32,4,1003.7,1003.3,,62,12.4,3000
3,2018-09-07 21:00,12.8,0,0,1006.6,1006.2,,91,11.3,3000
3,2018-09-08 00:00,15.4,27,4,1007.3,1006.9,,75,10.9,3000
3,2018-09-08 03:00,11,0,0,1008.3,1007.9,,84,8.4,3000
3,2018-09-08 06:00,13.1,0,0,1008.6,1008.2,,80,9.8,3000
3,2018-09-08 09:00,19.5,32,2,1011.2,1010.8,,67,13.3,3000
3,2018-09-08 12:00,20.7,32,3,1012.1,1011.7,,60,12.6,3000
3,2018-09-08 15:00,22.1,32,4,1012.3,1011.9,,56,13,3000
3,2018-09-08 18:00,20.7,32,2,1013.6,1013.2,,56,11.5,3000
3,2018-09-08 21:00,13.4,32,2,1016.4,1016,,75,9,3000
3,2018-09-09 00:00,12.1,0,0,1017.6,1017.2,,79,8.6,3000
3,2018-09-09 03:00,13.2,0,0,1018.5,1018.1,,71,8.1,3000
3,2018-09-09 06:00,11.9,0,0,1019.7,1019.3,,85,9.5,3000
3,2018-09-09 09:00,15.4,0,0,1020.9,1020.5,,79,11.7,2800
3,2018-09-09 12:00,19.2,5,3,1021.1,1020.7,,57,10.5,3000
3,2018-09-09 15:00,20.3,14,3,1020.6,1020.2,,61,12.5,3000
3,2018-09-09 18:00,18.3,18,3,1020.2,1019.8,,64,11.3,3000
3,2018-09-09 21:00,11.3,32,1,1022.6,1022.2,,87,9.3,3000
3,2018-09-10 00:00,9,0,0,1022.8,1022.4,,96,8.4,3000
3,2018-09-10 03:00,8.3,0,0,1022.8,1022.4,,93,7.3,3000
3,2018-09-10 06:00,7.8,0,0,1023.4,1023,,95,7,3000
3,2018-09-10 09:00,14.6,0,0,1024,1023.6,,78,10.9,3000
3,2018-09-10 12:00,20.2,14,3,1023.8,1023.4,,66,13.6,3000
3,2018-09-10 15:00,20.6,14,3,1022.9,1022.5,,68,14.4,3000
3,2018-09-10 18:00,18.3,18,3,1022.2,1021.8,,72,13.1,3000
3,2018-09-10 21:00,13.5,32,2,1022.9,1022.5,,91,12,3000
3,2018-09-11 00:00,11.8,0,0,1023.1,1022.7,,95,11,3000
3,2018-09-11 03:00,9.9,32,1,1023.7,1023.3,,99,9.7,3000
3,2018-09-11 06:00,9.2,0,0,1023.3,1022.9,,99,9,3000
3,2018-09-11 09:00,16.4,0,0,1024.2,1023.8,,77,12.4,3000
3,2018-09-11 12:00,21.3,14,3,1023.9,1023.5,,72,16,3000
3,2018-09-11 15:00,20.3,14,3,1022.4,1022,,75,15.8,3000
3,2018-09-11 18:00,19.1,14,3,1022.2,1021.8,,79,15.4,3000
3,2018-09-11 21:00,18.4,18,4,1022.2,1021.8,,79,14.6,2000
3,2018-09-12 00:00,18.5,18,4,1021.8,1021.4,,76,14.1,2000
3,2018-09-12 03:00,18.5,14,3,1021.5,1021.1,,82,15.4,1800
3,2018-09-12 06:00,17.4,0,0,1020.9,1020.5,,86,15.1,1800
3,2018-09-12 09:00,19.3,0,0,1021,1020.6,,88,17.2,1800
3,2018-09-12 12:00,20.5,18,4,1020,1019.6,,77,16.4,3000
3,2018-09-12 15:00,21.3,14,4,1018.9,1018.5,,76,16.9,3000
3,2018-09-12 18:00,19.1,18,2,1018.7,1018.3,,82,15.9,3000
3,2018-09-12 21:00,18.9,18,2,1018.1,1017.7,,81,15.5,2000
3,2018-09-13 00:00,17.8,14,2,1018.4,1018,,80,14.3,2800
3,2018-09-13 03:00,15.2,32,1,1017.8,1017.4,,96,14.5,3000
3,2018-09-13 06:00,13.3,0,0,1017.6,1017.2,,96,12.7,3000
3,2018-09-13 09:00,19.5,0,0,1018.3,1017.9,,85,17,3000
3,2018-09-13 12:00,22.2,14,4,1017.9,1017.5,,82,19,3000
3,2018-09-13 15:00,23,14,4,1016.9,1016.5,,81,19.6,3000
